transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi
TRX4051592,2021-08-17,72440,Kimia Farma - Apotek,Banda Aceh,Aceh,4.3,Katie Thompson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.2
TRX9042041,2023-03-13,91503,Kimia Farma - Apotek,Solok,Sumatera Barat,4.1,Regina Roberts,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.0
TRX4358534,2023-08-28,41085,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,5.0,Melissa Rojas,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,4.3
TRX6247726,2021-07-21,73625,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.9,Kent Fernandez,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.8
TRX9904335,2023-07-23,48257,Kimia Farma - Apotek,Bandung,Jawa Barat,4.7,Pamela Davis,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.8
TRX4754507,2021-03-26,58928,Kimia Farma - Apotek,Solok,Sumatera Barat,4.0,Emily Prince,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,4.9
TRX3901828,2020-02-15,17275,Kimia Farma - Apotek,Banda Aceh,Aceh,3.9,Charles Arnold,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.1
TRX2324353,2021-01-10,40832,Kimia Farma - Apotek,Bekasi,Jawa Barat,5.0,Brenda Clark,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.1
TRX5121879,2021-01-20,99409,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.0,Emily Smith,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,4.3
TRX2517388,2020-09-25,98818,Kimia Farma - Apotek,Manado,Sulawesi Utara,4.6,Faith Lara,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,4.7
TRX2988714,2021-01-04,74030,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.5,John Williamson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.5
TRX3660001,2023-03-10,27840,Kimia Farma - Apotek,Denpasar,Bali,4.3,Mr. Christopher Bailey,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.0
TRX3354711,2023-03-25,44155,Kimia Farma - Apotek,Jayapura,Papua,5.0,Michael Cabrera,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,4.1
TRX5651884,2022-01-13,18983,Kimia Farma - Apotek,Solok,Sumatera Barat,4.8,Scott Anderson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,4.8
TRX3136051,2023-06-04,90692,Kimia Farma - Apotek,Denpasar,Bali,3.9,Nathaniel Lee,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,4.3
TRX7961725,2022-06-22,60036,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.9,Lance Rollins,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,4.0
TRX5216784,2021-02-05,25951,Kimia Farma - Apotek,Pekanbaru,Riau,4.5,Gary Thompson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.8
TRX2264336,2023-09-16,52020,Kimia Farma - Apotek,Banda Aceh,Aceh,4.4,Sarah Rodriguez,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,4.9
TRX1439881,2020-01-23,70985,Kimia Farma - Apotek,Manado,Sulawesi Utara,4.3,Sandy Robinson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.7
TRX1062438,2023-08-28,15338,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,3.9,Wesley Mathews,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.3
TRX4558854,2021-07-10,38172,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,5.0,Thomas Sims,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.9
TRX8628589,2022-10-04,54503,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.9,Christopher Matthews,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.1
TRX3816665,2023-10-01,42291,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.3,Mark Hall,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.2
TRX4836903,2020-07-08,98811,Kimia Farma - Apotek,Bontang,Kalimantan Timur,4.9,Joel Richards,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,4.6
TRX5026702,2021-03-10,39578,Kimia Farma - Apotek,Ambon,Maluku,4.7,Lance Anderson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,4.8
TRX2390295,2021-04-22,69761,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Jacqueline Lawson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,4.7
TRX8442400,2021-07-14,49902,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.2,Thomas Gilbert,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,3.0
TRX1364012,2023-07-04,49403,Kimia Farma - Apotek,Kuningan,Jawa Barat,3.9,Ms. Jennifer Roberts,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,0.1,5440.0,544.0,4.6
TRX7329925,2022-04-09,99735,Kimia Farma - Apotek,Banda Aceh,Aceh,4.1,Theresa Wall,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.1
TRX3412507,2022-06-23,45422,Kimia Farma - Apotek,Ternate,Maluku Utara,3.9,Tina Kaufman,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.6
TRX5568014,2020-04-28,50288,Kimia Farma - Apotek,Ternate,Maluku Utara,4.4,Angelica Ward,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.7
TRX4697441,2023-11-10,59449,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.1,Dr. Bradley Cohen,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.7
TRX5281827,2023-01-10,63792,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.1,Richard Hebert,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.3
TRX5170611,2020-06-26,62312,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.5,Alison Flores,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.3
TRX2123946,2023-01-27,92100,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.2,Gregory Gibson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.7
TRX5221005,2021-04-26,90206,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.7,Brandy Schultz,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.1
TRX4062731,2022-08-17,57562,Kimia Farma - Apotek,Probolinggo,Jawa Timur,5.0,Ashley Mccullough,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.0
TRX5369425,2020-08-25,24963,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2,Jeffrey Walters,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.5
TRX5846269,2021-03-26,48635,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.3,Joseph Valdez,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.0
TRX9916785,2020-12-01,18484,Kimia Farma - Apotek,Karawang,Jawa Barat,4.0,Robert Lopez,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.0
TRX4701643,2022-09-03,82428,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,3.9,Megan Davis,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.3
TRX7789192,2021-03-12,68034,Kimia Farma - Apotek,Ambon,Maluku,4.1,Henry Lopez,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.9
TRX1568881,2020-08-09,79455,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.8,Marcus Valentine,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.7
TRX9431334,2023-05-04,20566,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.0,Kimberly Hanson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.0
TRX3255535,2020-02-06,36953,Kimia Farma - Apotek,Cilacap,Jawa Tengah,5.0,Ryan Mason DDS,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.1
TRX5588336,2022-09-01,98818,Kimia Farma - Apotek,Manado,Sulawesi Utara,4.6,Susan Ramos,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.2
TRX6621302,2022-01-04,25624,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.3,Mary Yang,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.9
TRX3212317,2020-02-22,69761,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Mark Kelly,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.3
TRX8431506,2023-12-11,23471,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.3,Michael Compton,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.8
TRX7231869,2022-12-03,59220,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.2,Rebecca Glenn,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.6
TRX3765248,2020-06-27,55568,Kimia Farma - Apotek,Medan,Sumatera Utara,4.9,Andrea Johnson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.6
TRX4566454,2022-08-22,49438,Kimia Farma - Apotek,Ternate,Maluku Utara,4.9,Sergio Walker,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.0
TRX2769466,2022-08-25,99735,Kimia Farma - Apotek,Banda Aceh,Aceh,4.1,Matthew Sellers MD,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,5.0
TRX3389886,2021-01-14,63214,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.5,Justin Reynolds,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.1
TRX8501835,2020-05-13,74753,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.6,Shelly Ashley,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.2
TRX2393053,2021-10-21,48880,Kimia Farma - Apotek,Subang,Jawa Barat,4.8,Sarah Campbell,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.9
TRX9647552,2021-02-25,67859,Kimia Farma - Apotek,Karawang,Jawa Barat,4.5,Shannon Massey,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.0
TRX2237185,2020-05-25,61007,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.0,Marc Moore,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.6
TRX9686770,2023-04-10,39162,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.9,Carol King,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.9
TRX6760502,2020-11-19,46468,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,4.7,James Williams,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.8
TRX2882927,2023-10-27,30410,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.5,Derrick Gomez,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.8
TRX3485539,2020-08-06,75720,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.5,John Diaz,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.0
TRX5634824,2023-01-15,48667,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.2,April Fritz,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.5
TRX1024450,2022-02-02,35955,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,Connor Smith,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.1
TRX8688432,2020-05-09,34591,Kimia Farma - Apotek,Jayapura,Papua,4.4,Anna Santiago,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.7
TRX5904031,2021-12-15,12056,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.5,Jill Alexander,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.8
TRX3331489,2021-01-12,69800,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,4.7,Danny Miller,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.0
TRX1995074,2022-09-21,59559,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.5,Bryan Green,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.1
TRX8651051,2020-02-21,31604,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.4,Brooke Perez,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.3
TRX2279415,2022-01-05,70739,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.2,Sara Howell,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.1
TRX9553390,2021-02-22,17469,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,3.9,Jeffrey Nicholson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.7
TRX9878323,2022-01-09,68853,Kimia Farma - Apotek,Subang,Jawa Barat,4.5,Leah Brown,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.4
TRX9580157,2021-06-25,11400,Kimia Farma - Apotek,Ambon,Maluku,4.1,Nicole Chambers,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.8
TRX9649656,2023-01-26,89507,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.2,Alicia Rivera,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.2
TRX7929344,2022-11-08,20505,Kimia Farma - Apotek,Cilacap,Jawa Tengah,4.5,Brian Burns,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.4
TRX8607952,2021-02-10,58219,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.3,Jennifer Ramirez,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.1
TRX7130713,2023-04-04,13953,Kimia Farma - Apotek,Ternate,Maluku Utara,4.8,Rachel Collins,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.9
TRX9146108,2020-10-23,92261,Kimia Farma - Apotek,Subang,Jawa Barat,4.6,Shirley Hensley,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.2
TRX3810154,2021-08-03,98345,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,4.7,Scott Mcpherson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.6
TRX2619715,2021-03-22,88832,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4.2,Teresa White,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.6
TRX9326676,2021-02-26,68034,Kimia Farma - Apotek,Ambon,Maluku,4.1,Joseph Freeman,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.7
TRX8256455,2022-02-12,58103,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7,John Brown,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.4
TRX2461743,2021-02-10,30203,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8,Timothy Jenkins,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.3
TRX3970752,2022-12-02,96210,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.1,Danielle Wells,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.9
TRX2126361,2020-10-21,90913,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.8,Brian Gallegos,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.8
TRX8464967,2020-08-17,23145,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.3,Benjamin Castillo,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.0
TRX6510936,2020-06-29,34489,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,Sheila Lane,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.8
TRX4930006,2022-02-15,30970,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.9,Eric Miller,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.5
TRX3173330,2023-04-12,44155,Kimia Farma - Apotek,Jayapura,Papua,5.0,Rebecca Walton,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.9
TRX5314482,2020-03-31,79455,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.8,Eric Webb,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.3
TRX6887023,2021-11-21,67421,Kimia Farma - Apotek,Bontang,Kalimantan Timur,3.9,Kim Conner,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.2
TRX2918576,2021-02-02,68894,Kimia Farma - Apotek,Madiun,Jawa Timur,4.2,Kimberly Williamson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.7
TRX4659764,2021-02-27,29094,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.6,Pamela Brewer,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.7
TRX4394528,2021-10-26,67859,Kimia Farma - Apotek,Karawang,Jawa Barat,4.5,David Webb,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.5
TRX9833674,2020-05-06,60036,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.9,Jenna Parker,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.4
TRX8923733,2023-10-11,83742,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8,Michael Parrish,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.7
TRX4522234,2020-05-17,25945,Kimia Farma - Apotek,Padang,Sumatera Barat,4.1,George Lara,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.7
TRX4134262,2023-06-15,44554,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,5.0,Devin Hartman,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.6
TRX6131718,2021-03-18,65902,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,4.2,Kylie Perkins,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.7
TRX9319869,2022-10-30,95971,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,4.2,Tyler Roth,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.2
TRX2447755,2022-11-09,63214,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.5,Tamara Novak,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.4
TRX2842666,2023-08-30,63103,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,5.0,Diamond Johnson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.5
TRX2645897,2021-03-30,15949,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.6,Ashley Bautista,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,5.0
TRX7324396,2020-07-27,14799,Kimia Farma - Apotek,Ambon,Maluku,4.6,Krista Oconnor,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.9
TRX6096039,2021-05-04,22764,Kimia Farma - Apotek,Denpasar,Bali,4.4,Jennifer Villarreal,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.0
TRX5879582,2023-10-12,22526,Kimia Farma - Apotek,Jambi,Jambi,4.3,Kristin Wilson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.8
TRX4290872,2021-06-13,31706,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.1,Daniel Tucker,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.1
TRX8152822,2020-01-22,43283,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.6,Nicole Morales,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.5
TRX7087950,2023-02-15,96558,Kimia Farma - Apotek,Denpasar,Bali,4.7,Kenneth Collins,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.8
TRX2716341,2022-07-10,74125,Kimia Farma - Apotek,Subang,Jawa Barat,4.8,Derrick Davis,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.7
TRX7887812,2022-05-16,17275,Kimia Farma - Apotek,Banda Aceh,Aceh,3.9,Maria Santos,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.1
TRX1356176,2023-08-29,50014,Kimia Farma - Apotek,Malang,Jawa Timur,4.4,Vickie Conner,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.8
TRX1488736,2022-03-08,13831,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.1,Cindy Christian,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.1
TRX3702445,2022-07-04,61007,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.0,Morgan Short,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.6
TRX6970858,2021-02-11,69548,Kimia Farma - Apotek,Tangerang,Banten,4.0,Antonio West,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.0
TRX8403277,2021-04-22,65560,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,4.7,Jamie Chavez,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.3
TRX5015078,2021-12-04,20382,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.2,Victoria Price,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.6
TRX8014168,2023-12-18,88089,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.1,Cassandra Shelton,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.8
TRX4724225,2022-07-14,65948,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.4,Megan Robinson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.3
TRX7986005,2023-09-02,92899,Kimia Farma - Apotek,Dumai,Riau,4.7,Margaret Rivera,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.7
TRX3218339,2021-04-20,47175,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.9,Brian Gonzales,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.2
TRX3210472,2023-11-16,63214,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.5,Jane Edwards,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,3.4
TRX2603932,2021-11-06,18342,Kimia Farma - Apotek,Garut,Jawa Barat,4.6,Charles Bailey,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,5.0
TRX9556547,2023-04-06,20598,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.4,Shawn Smith,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.1,0.1,5760.0,576.0,4.3
