transaction_id,date,branch_id,branch_category,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi,Inventory
TRX4616714,2022-11-13,98121,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Indramayu,Jawa Barat,4.9,Scott Cook,KF679,"Psycholeptics drugs, Anxiolytic drugs",924800,0.11,0.3,823072.0,246921.59999999998,4.3,66
TRX8816524,2020-10-02,53806,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,3.9,Joseph Pena,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",638700,0.1,0.3,574830.0,172449.0,4.2,92
TRX3591873,2023-01-28,81121,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Dumai,Riau,4.2,Anthony Cook,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",638700,0.05,0.3,606765.0,182029.5,3.7,4
TRX4677898,2023-01-13,45107,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bogor,Jawa Barat,4.8,Matthew Green,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.08,0.3,833980.0,250194.0,3.8,34
TRX8673873,2022-09-01,19046,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Langsa,Aceh,5.0,Brittany Jones,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.01,0.3,897435.0,269230.5,3.1,89
TRX5558748,2022-06-07,16040,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.2,Cindy Kemp,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.04,0.3,870240.0,261072.0,3.3,92
TRX6226770,2023-06-26,26671,Apotek,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.1,Martin Thompson,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.07,0.3,843045.0,252913.5,3.1,23
TRX1967075,2022-08-29,41451,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.6,Christopher Hodges,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",638700,0.1,0.3,574830.0,172449.0,3.9,14
TRX7533968,2021-06-02,17232,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4.4,Sarah Williams DDS,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.05,0.3,861175.0,258352.5,3.6,43
TRX8074950,2022-08-21,35236,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.7,Stephanie Taylor,KF679,"Psycholeptics drugs, Anxiolytic drugs",924800,0.08,0.3,850816.0,255244.8,4.9,23
TRX9773768,2023-06-09,32091,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.3,Jason Anderson,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",638700,0.08,0.3,587604.0,176281.19999999998,3.5,16
TRX4929895,2023-07-14,80176,Apotek,Kimia Farma - Apotek,Dumai,Riau,4.7,Justin Miller,KF679,"Psycholeptics drugs, Anxiolytic drugs",924800,0.01,0.3,915552.0,274665.6,5.0,93
TRX8391719,2022-07-17,74857,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,3.9,Abigail Richards,KF679,"Psycholeptics drugs, Anxiolytic drugs",924800,0.14,0.3,795328.0,238598.4,4.5,28
TRX9913661,2022-07-15,51899,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,4.5,Karina Thomas,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.1,0.3,815850.0,244755.0,3.8,97
TRX1521749,2023-01-05,44554,Apotek,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,5.0,Amy Crawford,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.13,0.3,788655.0,236596.5,4.0,99
TRX9819316,2021-02-22,40244,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,4.6,Judy Harper,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",638700,0.11,0.3,568443.0,170532.9,3.3,5
TRX6920218,2021-02-04,40544,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,4.8,Anthony Hughes MD,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",638700,0.08,0.3,587604.0,176281.19999999998,3.5,91
TRX6559107,2021-11-02,27500,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palembang,Sumatera Selatan,3.9,Dalton Carlson,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.13,0.3,788655.0,236596.5,4.5,78
TRX7054517,2022-02-13,37079,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.6,Sara Mercado,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.02,0.3,888370.0,266511.0,4.0,7
TRX2486467,2020-09-30,81451,Apotek,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.1,Kimberly Suarez,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",638700,0.07,0.3,593991.0,178197.3,4.6,92
TRX4889925,2021-04-28,64436,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,4.5,David Miller,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.11,0.3,806785.0,242035.5,4.2,15
TRX8350410,2023-01-28,58133,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.7,Dustin Lopez,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",638700,0.13,0.3,555669.0,166700.69999999998,4.3,36
TRX2762447,2020-06-15,86047,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Jakarta,DKI Jakarta,4.4,Amanda Walker,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.07,0.3,843045.0,252913.5,3.2,72
TRX1123163,2023-10-17,53167,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.3,Jamie Johnson,KF679,"Psycholeptics drugs, Anxiolytic drugs",924800,0.14,0.3,795328.0,238598.4,3.6,73
TRX5624020,2023-09-14,82380,Apotek,Kimia Farma - Apotek,Solok,Sumatera Barat,4.4,Kimberly Matthews,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",638700,0.01,0.3,632313.0,189693.9,3.9,71
TRX9665554,2020-03-06,58323,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.0,Mary Wong,KF679,"Psycholeptics drugs, Anxiolytic drugs",924800,0.11,0.3,823072.0,246921.59999999998,3.7,28
TRX2827305,2020-06-26,49927,Apotek,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.1,Bruce Matthews,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.14,0.3,779590.0,233877.0,4.4,13
TRX7928464,2022-05-14,13142,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4.3,Justin Blevins,KF679,"Psycholeptics drugs, Anxiolytic drugs",924800,0.02,0.3,906304.0,271891.2,4.5,49
TRX7751125,2022-09-05,22497,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,4.7,Tiffany Sweeney,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.1,0.3,815850.0,244755.0,4.5,25
TRX7994160,2021-10-11,68218,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,4.6,David Duran,KF679,"Psycholeptics drugs, Anxiolytic drugs",924800,0.05,0.3,878560.0,263568.0,3.5,22
TRX5692498,2023-07-31,33691,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palu,Sulawesi Tengah,4.9,Susan Leach,KF679,"Psycholeptics drugs, Anxiolytic drugs",924800,0.15,0.3,786080.0,235824.0,3.1,51
TRX6643072,2023-11-05,35857,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,4.9,Karen Anderson,KF679,"Psycholeptics drugs, Anxiolytic drugs",924800,0.12,0.3,813824.0,244147.19999999998,3.5,29
TRX2186738,2023-04-26,28872,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,4.5,David Little,KF679,"Psycholeptics drugs, Anxiolytic drugs",924800,0.13,0.3,804576.0,241372.8,3.4,16
TRX3400434,2023-07-05,18235,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.8,Sarah Barnett,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",638700,0.01,0.3,632313.0,189693.9,4.3,58
TRX5099440,2022-09-02,13307,Apotek,Kimia Farma - Apotek,Jambi,Jambi,4.7,Lynn Cohen,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",638700,0.11,0.3,568443.0,170532.9,4.3,56
TRX8163516,2021-05-20,41183,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.8,Teresa Torres,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.06,0.3,852110.0,255633.0,4.5,67
TRX3087174,2020-08-04,68556,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.8,Stephen Reed,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.02,0.3,888370.0,266511.0,3.7,36
TRX4617579,2020-08-06,89769,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.6,Robert Watkins,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",638700,0.12,0.3,562056.0,168616.8,4.8,20
TRX3317105,2020-12-14,30282,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.4,Andrew Rivera,KF679,"Psycholeptics drugs, Anxiolytic drugs",924800,0.04,0.3,887808.0,266342.39999999997,4.3,82
TRX5865382,2020-09-29,94373,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Malang,Jawa Timur,5.0,Joseph Holmes,KF679,"Psycholeptics drugs, Anxiolytic drugs",924800,0.01,0.3,915552.0,274665.6,3.8,39
TRX4157218,2023-03-06,18235,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.8,Steven Martinez,KF402,"Other analgesics and antipyretics, Salicylic acid and derivatives",906500,0.11,0.3,806785.0,242035.5,3.5,53
TRX9360287,2021-06-22,90382,Apotek,Kimia Farma - Apotek,Kuningan,Jawa Barat,4.7,Travis Garcia,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.04,0.2,241632.0,48326.4,3.9,80
TRX9101996,2021-07-06,20227,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,5.0,Joshua Valenzuela,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.13,0.2,218979.0,43795.8,4.6,42
TRX6684679,2023-01-20,96486,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.4,Steven Higgins,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.01,0.2,249183.0,49836.600000000006,3.5,67
TRX7196480,2023-11-02,26671,Apotek,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.1,Curtis Harrison,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.14,0.2,216462.0,43292.4,3.9,11
TRX3277571,2021-04-21,14799,Apotek,Kimia Farma - Apotek,Ambon,Maluku,4.6,James Gilmore,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.09,0.2,229047.0,45809.4,3.7,58
TRX6443399,2023-01-08,50164,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cianjur,Jawa Barat,4.1,Erin Jones,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.04,0.2,241632.0,48326.4,4.2,32
TRX7167568,2021-06-14,92936,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,4.9,Patricia Bradley,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.12,0.2,221496.0,44299.200000000004,4.8,61
TRX5545295,2022-03-10,21247,Apotek,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7,Jack Martinez,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.11,0.2,224013.0,44802.600000000006,4.6,55
TRX1302934,2021-11-30,66037,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.2,Lynn Hester,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.02,0.2,246666.0,49333.200000000004,4.6,81
TRX1143798,2023-12-18,28123,Apotek,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.9,Jeremiah Brooks,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.08,0.2,231564.0,46312.8,3.3,85
TRX4742619,2023-12-07,17469,Apotek,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,3.9,Brandon Howell,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.03,0.2,244149.0,48829.8,4.9,85
TRX6752560,2021-10-14,46605,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,4.2,Thomas Thomas,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.04,0.2,241632.0,48326.4,4.6,33
TRX7088790,2020-05-20,34490,Apotek,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.3,Eric Smith,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.07,0.2,234081.0,46816.200000000004,4.6,99
TRX5265536,2023-01-25,43007,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.0,Greg Morales,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.15,0.2,213945.0,42789.0,3.2,83
TRX6707812,2022-06-14,34669,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Solok,Sumatera Barat,4.7,Alec Armstrong,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.01,0.2,249183.0,49836.600000000006,4.8,22
TRX9476431,2022-11-16,94975,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4.2,Erin Miller,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.1,0.2,226530.0,45306.0,3.2,34
TRX5466937,2021-05-21,13782,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.0,Mark Smith,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.08,0.2,231564.0,46312.8,4.4,51
TRX8142471,2020-06-03,55235,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bekasi,Jawa Barat,4.5,Dale Burton,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.02,0.2,246666.0,49333.200000000004,5.0,42
TRX7758931,2021-08-20,97234,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.9,Ryan Villanueva DDS,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.02,0.2,246666.0,49333.200000000004,3.6,53
TRX5527355,2023-07-19,85801,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Langsa,Aceh,4.8,Lindsey Davies,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.02,0.2,246666.0,49333.200000000004,3.1,92
TRX2132067,2023-05-20,11938,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4.2,Michaela Ball,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.05,0.2,239115.0,47823.0,4.0,12
TRX8110029,2023-08-19,57911,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Medan,Sumatera Utara,4.0,David Thomas,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.12,0.2,221496.0,44299.200000000004,3.8,100
TRX5234454,2023-02-09,60745,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.8,Miranda Eaton,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.09,0.2,229047.0,45809.4,3.1,56
TRX3187298,2021-12-01,80068,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,4.6,Joseph Pearson,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.1,0.2,226530.0,45306.0,4.1,100
TRX9903190,2020-05-25,58848,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sibolga,Sumatera Utara,4.7,Julie Boyer,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.07,0.2,234081.0,46816.200000000004,3.6,50
TRX7538239,2021-12-13,20356,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Batam,Kepulauan Riau,4.6,Larry Small,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.12,0.2,221496.0,44299.200000000004,4.9,80
TRX9947453,2020-11-15,58132,Apotek,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.5,Jeffrey Day,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.0,0.2,251700.0,50340.0,4.8,85
TRX5290765,2020-05-01,58073,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,4.8,Jennifer Acevedo,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.1,0.2,226530.0,45306.0,4.4,11
TRX9310739,2021-09-22,82428,Apotek,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,3.9,Samantha Anderson,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.04,0.2,241632.0,48326.4,3.7,71
TRX1150068,2021-09-13,49606,Apotek,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.6,Melinda Jones,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.14,0.2,216462.0,43292.4,3.3,48
TRX5486234,2022-05-14,85549,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.0,John Burke,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.11,0.2,224013.0,44802.600000000006,4.2,60
TRX8997034,2021-12-11,59784,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4.7,Daniel Farmer,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.06,0.2,236598.0,47319.600000000006,4.2,64
TRX1092754,2023-12-14,25432,Apotek,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.2,Amber Liu,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.14,0.2,216462.0,43292.4,4.8,4
TRX6878443,2020-06-04,87381,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,4.0,Danny Chandler,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.09,0.2,229047.0,45809.4,4.3,81
TRX7014395,2023-02-08,91361,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.6,Laura Ramos,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.04,0.2,241632.0,48326.4,4.9,84
TRX3989458,2021-11-10,55926,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,4.2,Russell Allen,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.07,0.2,234081.0,46816.200000000004,4.6,98
TRX7188876,2022-05-25,69710,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4.0,Meredith Taylor,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.1,0.2,226530.0,45306.0,3.5,10
TRX7757409,2021-06-15,37946,Apotek,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.1,Kelly Grant,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.11,0.2,224013.0,44802.600000000006,5.0,42
TRX5730226,2021-10-14,16185,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.3,Kimberly Scott,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.06,0.2,236598.0,47319.600000000006,3.5,81
TRX4744627,2022-01-03,13467,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Surabaya,Jawa Timur,4.3,Veronica Ali,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.1,0.2,226530.0,45306.0,4.6,77
TRX6544065,2022-03-06,15144,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.4,Julie Robertson MD,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.12,0.2,221496.0,44299.200000000004,5.0,76
TRX1885872,2022-06-17,99156,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tangerang,Banten,4.8,Stephen Zimmerman,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.11,0.2,224013.0,44802.600000000006,4.9,82
TRX3762588,2023-01-22,59275,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.6,Adam Barrett,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.07,0.2,234081.0,46816.200000000004,3.2,58
TRX8117248,2023-08-18,51463,Apotek,Kimia Farma - Apotek,Ternate,Maluku Utara,4.4,Justin Bradshaw,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.11,0.2,224013.0,44802.600000000006,4.9,52
TRX9997203,2021-12-10,83075,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,4.3,Leonard Delgado,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.0,0.2,251700.0,50340.0,4.0,77
TRX6398479,2023-09-27,73710,Apotek,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.0,Melinda Adkins,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.07,0.2,234081.0,46816.200000000004,3.8,23
TRX2766619,2023-08-08,50346,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4.2,Lisa Walker,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.08,0.2,231564.0,46312.8,4.9,22
TRX4707724,2021-07-28,15338,Apotek,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,3.9,Jordan Gordon,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.14,0.2,216462.0,43292.4,4.0,31
TRX3919291,2022-09-06,84286,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,4.8,Brittany Hernandez,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.09,0.2,229047.0,45809.4,4.8,43
TRX5867018,2022-07-28,80068,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,4.6,Douglas Cortez,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.12,0.2,221496.0,44299.200000000004,4.5,57
TRX4145936,2023-05-26,58323,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.0,Luis George,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.09,0.2,229047.0,45809.4,3.1,42
TRX1076076,2023-04-15,96468,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Medan,Sumatera Utara,4.2,Angela Holt,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.02,0.2,246666.0,49333.200000000004,4.3,100
TRX1738064,2023-09-07,24692,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,5.0,Megan Hernandez MD,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.14,0.2,216462.0,43292.4,4.3,75
TRX2536000,2020-11-30,72873,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Gorontalo,Gorontalo,4.5,Tyler Taylor,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.11,0.2,224013.0,44802.600000000006,5.0,62
TRX5921048,2021-04-19,33370,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sibolga,Sumatera Utara,4.3,Carla Patterson,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.06,0.2,236598.0,47319.600000000006,4.6,70
TRX8749548,2022-04-01,18306,Apotek,Kimia Farma - Apotek,Manado,Sulawesi Utara,5.0,Christopher Edwards,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.09,0.2,229047.0,45809.4,5.0,99
TRX1960861,2022-07-05,23255,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.7,Janet Vega,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.06,0.2,236598.0,47319.600000000006,4.8,46
TRX1027408,2022-09-01,46789,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Malang,Jawa Timur,4.1,Sara Lyons,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.13,0.2,218979.0,43795.8,4.5,76
TRX5657132,2021-07-30,84189,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,5.0,Melissa Harris,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.06,0.2,236598.0,47319.600000000006,4.9,100
